"","Area","Region","YearPeriod","PrimaryColonizer","AVG_PercentStunted","AVG_PercentOverweight"
"452","Democratic Republic of the Congo","Africa","Y2014","Belgium","42","4.3"
"453","Democratic Republic of the Congo","Africa","Y2015","Belgium","41.8","4.2"
"454","Democratic Republic of the Congo","Africa","Y2016","Belgium","41.7","4.1"
"455","Democratic Republic of the Congo","Africa","Y2017","Belgium","41.7","4"
"456","Democratic Republic of the Congo","Africa","Y2018","Belgium","41.6","3.9"
"457","Democratic Republic of the Congo","Africa","Y2019","Belgium","41.4","3.8"
"458","Democratic Republic of the Congo","Africa","Y2020","Belgium","41.1","3.7"
"459","Democratic Republic of the Congo","Africa","Y2021","Belgium","40.7","3.7"
"460","Democratic Republic of the Congo","Africa","Y2022","Belgium","40.3","3.7"
"461","Djibouti","Africa","Y2000","France","33.7","1.2"
"462","Djibouti","Africa","Y2001","France","34.3","1.3"
"463","Djibouti","Africa","Y2002","France","34.9","1.3"
"464","Djibouti","Africa","Y2003","France","35.4","1.3"
"465","Djibouti","Africa","Y2004","France","35.7","1.3"
"466","Djibouti","Africa","Y2005","France","35.8","1.3"
"467","Djibouti","Africa","Y2006","France","35.7","1.2"
"468","Djibouti","Africa","Y2007","France","35.2","1.2"
"469","Djibouti","Africa","Y2008","France","34.4","1.2"
"470","Djibouti","Africa","Y2009","France","33.4","1.2"
"471","Djibouti","Africa","Y2010","France","32.2","1.2"
"472","Djibouti","Africa","Y2011","France","30.9","1.2"
"473","Djibouti","Africa","Y2012","France","29.6","1.3"
"474","Djibouti","Africa","Y2013","France","28.4","1.3"
"475","Djibouti","Africa","Y2014","France","27.2","1.4"
"476","Djibouti","Africa","Y2015","France","26.1","1.5"
"477","Djibouti","Africa","Y2016","France","24.9","1.7"
"478","Djibouti","Africa","Y2017","France","23.7","1.8"
"479","Djibouti","Africa","Y2018","France","22.6","2"
"480","Djibouti","Africa","Y2019","France","21.5","2.2"
"481","Djibouti","Africa","Y2020","France","20.5","2.5"
"482","Djibouti","Africa","Y2021","France","19.5","2.8"
"483","Djibouti","Africa","Y2022","France","18.7","3.2"
"484","Egypt","Africa","Y2000","United Kingdom of Great Britain and Northern Ireland","25.9","12.1"
"485","Egypt","Africa","Y2001","United Kingdom of Great Britain and Northern Ireland","25.5","12.5"
"486","Egypt","Africa","Y2002","United Kingdom of Great Britain and Northern Ireland","25.1","13.1"
"487","Egypt","Africa","Y2003","United Kingdom of Great Britain and Northern Ireland","24.8","13.7"
"488","Egypt","Africa","Y2004","United Kingdom of Great Britain and Northern Ireland","24.5","14.3"
"489","Egypt","Africa","Y2005","United Kingdom of Great Britain and Northern Ireland","24.4","14.8"
"490","Egypt","Africa","Y2006","United Kingdom of Great Britain and Northern Ireland","24.4","15.2"
"491","Egypt","Africa","Y2007","United Kingdom of Great Britain and Northern Ireland","24.6","15.5"
"492","Egypt","Africa","Y2008","United Kingdom of Great Britain and Northern Ireland","24.9","15.6"
"493","Egypt","Africa","Y2009","United Kingdom of Great Britain and Northern Ireland","25.3","15.7"
"494","Egypt","Africa","Y2010","United Kingdom of Great Britain and Northern Ireland","25.4","15.7"
"495","Egypt","Africa","Y2011","United Kingdom of Great Britain and Northern Ireland","25.2","15.7"
"496","Egypt","Africa","Y2012","United Kingdom of Great Britain and Northern Ireland","24.6","15.7"
"497","Egypt","Africa","Y2013","United Kingdom of Great Britain and Northern Ireland","23.7","15.8"
"498","Egypt","Africa","Y2014","United Kingdom of Great Britain and Northern Ireland","23","16"
"499","Egypt","Africa","Y2015","United Kingdom of Great Britain and Northern Ireland","22.5","16.2"
"500","Egypt","Africa","Y2016","United Kingdom of Great Britain and Northern Ireland","22.2","16.4"
"501","Egypt","Africa","Y2017","United Kingdom of Great Britain and Northern Ireland","21.9","16.6"
"502","Egypt","Africa","Y2018","United Kingdom of Great Britain and Northern Ireland","21.7","17"
"503","Egypt","Africa","Y2019","United Kingdom of Great Britain and Northern Ireland","21.4","17.3"
"504","Egypt","Africa","Y2020","United Kingdom of Great Britain and Northern Ireland","21.1","17.8"
"505","Egypt","Africa","Y2021","United Kingdom of Great Britain and Northern Ireland","20.7","18.2"
"506","Egypt","Africa","Y2022","United Kingdom of Great Britain and Northern Ireland","20.4","18.8"
"507","Equatorial Guinea","Africa","Y2000","Spain","38.8","7.9"
"508","Equatorial Guinea","Africa","Y2001","Spain","37.8","8.6"
"509","Equatorial Guinea","Africa","Y2002","Spain","37","9.2"
"510","Equatorial Guinea","Africa","Y2003","Spain","36.2","9.6"
"511","Equatorial Guinea","Africa","Y2004","Spain","35.4","9.8"
"512","Equatorial Guinea","Africa","Y2005","Spain","34.5","9.8"
"513","Equatorial Guinea","Africa","Y2006","Spain","33.6","9.6"
"514","Equatorial Guinea","Africa","Y2007","Spain","32.5","9.3"
"515","Equatorial Guinea","Africa","Y2008","Spain","31.2","9.1"
"516","Equatorial Guinea","Africa","Y2009","Spain","29.7","8.9"
"517","Equatorial Guinea","Africa","Y2010","Spain","28.1","8.7"
"518","Equatorial Guinea","Africa","Y2011","Spain","26.6","8.6"
"519","Equatorial Guinea","Africa","Y2012","Spain","25","8.5"
"520","Equatorial Guinea","Africa","Y2013","Spain","23.7","8.5"
"521","Equatorial Guinea","Africa","Y2014","Spain","22.6","8.4"
"522","Equatorial Guinea","Africa","Y2015","Spain","21.6","8.3"
"523","Equatorial Guinea","Africa","Y2016","Spain","20.8","8.2"
"524","Equatorial Guinea","Africa","Y2017","Spain","19.9","8.2"
"525","Equatorial Guinea","Africa","Y2018","Spain","19","8.2"
"526","Equatorial Guinea","Africa","Y2019","Spain","18.1","8.2"
"527","Equatorial Guinea","Africa","Y2020","Spain","17.3","8.2"
"528","Equatorial Guinea","Africa","Y2021","Spain","16.6","8.2"
"529","Equatorial Guinea","Africa","Y2022","Spain","16.1","8.2"
"530","Eritrea","Africa","Y2000","Italy","43.5","1.6"
"531","Eritrea","Africa","Y2001","Italy","43.6","1.7"
"532","Eritrea","Africa","Y2002","Italy","44","1.8"
"533","Eritrea","Africa","Y2003","Italy","44.8","1.9"
"534","Eritrea","Africa","Y2004","Italy","45.7","1.9"
"535","Eritrea","Africa","Y2005","Italy","46.8","1.9"
"536","Eritrea","Africa","Y2006","Italy","48","1.9"
"537","Eritrea","Africa","Y2007","Italy","49","1.9"
"538","Eritrea","Africa","Y2008","Italy","50","1.9"
"539","Eritrea","Africa","Y2009","Italy","50.7","1.9"
"540","Eritrea","Africa","Y2010","Italy","51.2","1.9"
"541","Eritrea","Africa","Y2011","Italy","51.4","1.9"
"542","Eritrea","Africa","Y2012","Italy","51.6","1.9"
"543","Eritrea","Africa","Y2013","Italy","51.9","2"
"544","Eritrea","Africa","Y2014","Italy","52","2.1"
"545","Eritrea","Africa","Y2015","Italy","52.2","2.2"
"546","Eritrea","Africa","Y2016","Italy","52.3","2.3"
"547","Eritrea","Africa","Y2017","Italy","52.4","2.4"
"548","Eritrea","Africa","Y2018","Italy","52.1","2.5"
"549","Eritrea","Africa","Y2019","Italy","51.8","2.6"
"550","Eritrea","Africa","Y2020","Italy","51.3","2.8"
"551","Eritrea","Africa","Y2021","Italy","50.8","2.9"
"552","Eritrea","Africa","Y2022","Italy","50.2","3"
"553","Estonia","Europe","Y2000",NA,"2","4.2"
"554","Estonia","Europe","Y2001",NA,"1.9","4.2"
"555","Estonia","Europe","Y2002",NA,"1.8","4.3"
"556","Estonia","Europe","Y2003",NA,"1.7","4.3"
"557","Estonia","Europe","Y2004",NA,"1.7","4.4"
"558","Estonia","Europe","Y2005",NA,"1.6","4.4"
"559","Estonia","Europe","Y2006",NA,"1.6","4.5"
"560","Estonia","Europe","Y2007",NA,"1.5","4.5"
"561","Estonia","Europe","Y2008",NA,"1.5","4.6"
"562","Estonia","Europe","Y2009",NA,"1.4","4.7"
"563","Estonia","Europe","Y2010",NA,"1.4","4.7"
"564","Estonia","Europe","Y2011",NA,"1.3","4.8"
"565","Estonia","Europe","Y2012",NA,"1.3","4.8"
"566","Estonia","Europe","Y2013",NA,"1.3","4.9"
"567","Estonia","Europe","Y2014",NA,"1.3","4.9"
"568","Estonia","Europe","Y2015",NA,"1.3","5"
"569","Estonia","Europe","Y2016",NA,"1.3","5"
"570","Estonia","Europe","Y2017",NA,"1.3","5.1"
"571","Estonia","Europe","Y2018",NA,"1.3","5.1"
"572","Estonia","Europe","Y2019",NA,"1.3","5.1"
"573","Estonia","Europe","Y2020",NA,"1.2","5.1"
"574","Estonia","Europe","Y2021",NA,"1.2","5.1"
"575","Estonia","Europe","Y2022",NA,"1.2","5.1"
"576","Eswatini","Africa","Y2000","United Kingdom of Great Britain and Northern Ireland","35.8","12.8"
"577","Eswatini","Africa","Y2001","United Kingdom of Great Britain and Northern Ireland","35.7","12.7"
"578","Eswatini","Africa","Y2002","United Kingdom of Great Britain and Northern Ireland","35.4","12.6"
"579","Eswatini","Africa","Y2003","United Kingdom of Great Britain and Northern Ireland","35","12.5"
"580","Eswatini","Africa","Y2004","United Kingdom of Great Britain and Northern Ireland","34.4","12.3"
"581","Eswatini","Africa","Y2005","United Kingdom of Great Britain and Northern Ireland","33.9","12.2"
"582","Eswatini","Africa","Y2006","United Kingdom of Great Britain and Northern Ireland","33.4","11.9"
"583","Eswatini","Africa","Y2007","United Kingdom of Great Britain and Northern Ireland","32.8","11.6"
"584","Eswatini","Africa","Y2008","United Kingdom of Great Britain and Northern Ireland","32","11.3"
"585","Eswatini","Africa","Y2009","United Kingdom of Great Britain and Northern Ireland","31.2","11"
"586","Eswatini","Africa","Y2010","United Kingdom of Great Britain and Northern Ireland","30.2","10.6"
"587","Eswatini","Africa","Y2011","United Kingdom of Great Britain and Northern Ireland","29","10.4"
"588","Eswatini","Africa","Y2012","United Kingdom of Great Britain and Northern Ireland","28","10.1"
"589","Eswatini","Africa","Y2013","United Kingdom of Great Britain and Northern Ireland","27.1","9.8"
"590","Eswatini","Africa","Y2014","United Kingdom of Great Britain and Northern Ireland","26.3","9.5"
"591","Eswatini","Africa","Y2015","United Kingdom of Great Britain and Northern Ireland","25.6","9.2"
"592","Eswatini","Africa","Y2016","United Kingdom of Great Britain and Northern Ireland","24.9","8.9"
"593","Eswatini","Africa","Y2017","United Kingdom of Great Britain and Northern Ireland","24.3","8.7"
"594","Eswatini","Africa","Y2018","United Kingdom of Great Britain and Northern Ireland","23.6","8.5"
"595","Eswatini","Africa","Y2019","United Kingdom of Great Britain and Northern Ireland","23.1","8.3"
"596","Eswatini","Africa","Y2020","United Kingdom of Great Britain and Northern Ireland","22.4","8.1"
"597","Eswatini","Africa","Y2021","United Kingdom of Great Britain and Northern Ireland","21.8","8"
"598","Eswatini","Africa","Y2022","United Kingdom of Great Britain and Northern Ireland","21.2","7.9"
"599","Ethiopia","Africa","Y2000","None","57","2.9"
"600","Ethiopia","Africa","Y2001","None","55.8","3"
"601","Ethiopia","Africa","Y2002","None","54.7","3.2"
"602","Ethiopia","Africa","Y2003","None","53.6","3.2"
"603","Ethiopia","Africa","Y2004","None","52.5","3.2"
"604","Ethiopia","Africa","Y2005","None","51.3","3.2"
"605","Ethiopia","Africa","Y2006","None","50.2","3.1"
"606","Ethiopia","Africa","Y2007","None","48.9","2.9"
"607","Ethiopia","Africa","Y2008","None","47.6","2.8"
"608","Ethiopia","Africa","Y2009","None","46.1","2.7"
"609","Ethiopia","Africa","Y2010","None","44.7","2.6"
"610","Ethiopia","Africa","Y2011","None","43.3","2.6"
"611","Ethiopia","Africa","Y2012","None","42.1","2.5"
"612","Ethiopia","Africa","Y2013","None","41.1","2.5"
"613","Ethiopia","Africa","Y2014","None","40.3","2.5"
"614","Ethiopia","Africa","Y2015","None","39.5","2.5"
"615","Ethiopia","Africa","Y2016","None","38.8","2.5"
"616","Ethiopia","Africa","Y2017","None","38.1","2.6"
"617","Ethiopia","Africa","Y2018","None","37.4","2.6"
"618","Ethiopia","Africa","Y2019","None","36.6","2.6"
"619","Ethiopia","Africa","Y2020","None","35.8","2.6"
"620","Ethiopia","Africa","Y2021","None","35.1","2.7"
"621","Ethiopia","Africa","Y2022","None","34.4","2.7"
"622","Gabon","Africa","Y2000","France","25.5","6.1"
"623","Gabon","Africa","Y2001","France","25.2","6.5"
"624","Gabon","Africa","Y2002","France","24.9","6.8"
"625","Gabon","Africa","Y2003","France","24.4","7"
"626","Gabon","Africa","Y2004","France","23.9","7"
"627","Gabon","Africa","Y2005","France","23.3","6.9"
"628","Gabon","Africa","Y2006","France","22.7","6.8"
"629","Gabon","Africa","Y2007","France","22.1","6.6"
"630","Gabon","Africa","Y2008","France","21.1","6.4"
"631","Gabon","Africa","Y2009","France","20.1","6.4"
"632","Gabon","Africa","Y2010","France","19","6.3"
"633","Gabon","Africa","Y2011","France","18.1","6.2"
"634","Gabon","Africa","Y2012","France","17.2","6.2"
"635","Gabon","Africa","Y2013","France","16.6","6.1"
"636","Gabon","Africa","Y2014","France","16.2","6"
"637","Gabon","Africa","Y2015","France","15.9","6"
"638","Gabon","Africa","Y2016","France","15.5","5.9"
"639","Gabon","Africa","Y2017","France","15.2","5.9"
"640","Gabon","Africa","Y2018","France","14.9","5.8"
"641","Gabon","Africa","Y2019","France","14.6","5.7"
"642","Gabon","Africa","Y2020","France","14.2","5.6"
"643","Gabon","Africa","Y2021","France","13.8","5.5"
"644","Gabon","Africa","Y2022","France","13.4","5.4"
"645","Gambia","Africa","Y2000","United Kingdom of Great Britain and Northern Ireland","27.8","3.3"
"646","Gambia","Africa","Y2001","United Kingdom of Great Britain and Northern Ireland","27.7","3.7"
"647","Gambia","Africa","Y2002","United Kingdom of Great Britain and Northern Ireland","27.6","4.1"
"648","Gambia","Africa","Y2003","United Kingdom of Great Britain and Northern Ireland","27.4","4.3"
"649","Gambia","Africa","Y2004","United Kingdom of Great Britain and Northern Ireland","27.2","4.1"
"650","Gambia","Africa","Y2005","United Kingdom of Great Britain and Northern Ireland","27.1","3.7"
"651","Gambia","Africa","Y2006","United Kingdom of Great Britain and Northern Ireland","26.8","3.2"
"652","Gambia","Africa","Y2007","United Kingdom of Great Britain and Northern Ireland","26.5","2.7"
"653","Gambia","Africa","Y2008","United Kingdom of Great Britain and Northern Ireland","25.9","2.4"
"654","Gambia","Africa","Y2009","United Kingdom of Great Britain and Northern Ireland","25.1","2.2"
"655","Gambia","Africa","Y2010","United Kingdom of Great Britain and Northern Ireland","24.2","2"
"656","Gambia","Africa","Y2011","United Kingdom of Great Britain and Northern Ireland","23.2","2"
"657","Gambia","Africa","Y2012","United Kingdom of Great Britain and Northern Ireland","22.3","1.9"
"658","Gambia","Africa","Y2013","United Kingdom of Great Britain and Northern Ireland","21.4","1.9"
"659","Gambia","Africa","Y2014","United Kingdom of Great Britain and Northern Ireland","20.6","1.9"
"660","Gambia","Africa","Y2015","United Kingdom of Great Britain and Northern Ireland","19.8","1.9"
"661","Gambia","Africa","Y2016","United Kingdom of Great Britain and Northern Ireland","18.9","1.9"
"662","Gambia","Africa","Y2017","United Kingdom of Great Britain and Northern Ireland","18","1.9"
"663","Gambia","Africa","Y2018","United Kingdom of Great Britain and Northern Ireland","17","1.9"
"664","Gambia","Africa","Y2019","United Kingdom of Great Britain and Northern Ireland","15.7","1.9"
"665","Gambia","Africa","Y2020","United Kingdom of Great Britain and Northern Ireland","15","1.9"
"666","Gambia","Africa","Y2021","United Kingdom of Great Britain and Northern Ireland","14.3","1.8"
"667","Gambia","Africa","Y2022","United Kingdom of Great Britain and Northern Ireland","13.6","1.8"
"668","Germany","Europe","Y2000",NA,"1.2","3.9"
"669","Germany","Europe","Y2001",NA,"1.2","3.9"
"670","Germany","Europe","Y2002",NA,"1.2","3.8"
"671","Germany","Europe","Y2003",NA,"1.2","3.8"
"672","Germany","Europe","Y2004",NA,"1.2","3.7"
"673","Germany","Europe","Y2005",NA,"1.2","3.7"
"674","Germany","Europe","Y2006",NA,"1.3","3.6"
"675","Germany","Europe","Y2007",NA,"1.3","3.6"
"676","Germany","Europe","Y2008",NA,"1.4","3.5"
"677","Germany","Europe","Y2009",NA,"1.4","3.5"
"678","Germany","Europe","Y2010",NA,"1.4","3.5"
"679","Germany","Europe","Y2011",NA,"1.5","3.4"
"680","Germany","Europe","Y2012",NA,"1.5","3.4"
"681","Germany","Europe","Y2013",NA,"1.6","3.3"
"682","Germany","Europe","Y2014",NA,"1.6","3.3"
"683","Germany","Europe","Y2015",NA,"1.7","3.3"
"684","Germany","Europe","Y2016",NA,"1.8","3.2"
"685","Germany","Europe","Y2017",NA,"1.8","3.2"
"686","Germany","Europe","Y2018",NA,"1.9","3.2"
"687","Germany","Europe","Y2019",NA,"2","3.1"
"688","Germany","Europe","Y2020",NA,"2","3.1"
"689","Germany","Europe","Y2021",NA,"2.1","3.1"
"690","Germany","Europe","Y2022",NA,"2.1","3.1"
"691","Ghana","Africa","Y2000","United Kingdom of Great Britain and Northern Ireland","32.6","3.6"
"692","Ghana","Africa","Y2001","United Kingdom of Great Britain and Northern Ireland","32.3","4.2"
"693","Ghana","Africa","Y2002","United Kingdom of Great Britain and Northern Ireland","31.9","4.6"
"694","Ghana","Africa","Y2003","United Kingdom of Great Britain and Northern Ireland","31.5","4.8"
"695","Ghana","Africa","Y2004","United Kingdom of Great Britain and Northern Ireland","31","4.6"
"696","Ghana","Africa","Y2005","United Kingdom of Great Britain and Northern Ireland","30.4","4.2"
"697","Ghana","Africa","Y2006","United Kingdom of Great Britain and Northern Ireland","29.7","3.6"
"698","Ghana","Africa","Y2007","United Kingdom of Great Britain and Northern Ireland","28.8","3.1"
"699","Ghana","Africa","Y2008","United Kingdom of Great Britain and Northern Ireland","27.6","2.7"
"700","Ghana","Africa","Y2009","United Kingdom of Great Britain and Northern Ireland","26.3","2.5"
"701","Ghana","Africa","Y2010","United Kingdom of Great Britain and Northern Ireland","24.9","2.4"
"702","Ghana","Africa","Y2011","United Kingdom of Great Britain and Northern Ireland","23.4","2.3"
"703","Ghana","Africa","Y2012","United Kingdom of Great Britain and Northern Ireland","22","2.3"
"704","Ghana","Africa","Y2013","United Kingdom of Great Britain and Northern Ireland","20.7","2.3"
"705","Ghana","Africa","Y2014","United Kingdom of Great Britain and Northern Ireland","19.5","2.2"
"706","Ghana","Africa","Y2015","United Kingdom of Great Britain and Northern Ireland","18.5","2.2"
"707","Ghana","Africa","Y2016","United Kingdom of Great Britain and Northern Ireland","17.6","2.2"
"708","Ghana","Africa","Y2017","United Kingdom of Great Britain and Northern Ireland","16.8","2.1"
"709","Ghana","Africa","Y2018","United Kingdom of Great Britain and Northern Ireland","15.9","2.1"
"710","Ghana","Africa","Y2019","United Kingdom of Great Britain and Northern Ireland","15","2"
"711","Ghana","Africa","Y2020","United Kingdom of Great Britain and Northern Ireland","14.2","2"
"712","Ghana","Africa","Y2021","United Kingdom of Great Britain and Northern Ireland","13.4","1.9"
"713","Ghana","Africa","Y2022","United Kingdom of Great Britain and Northern Ireland","12.7","1.9"
"714","Greece","Europe","Y2000",NA,"2.5","11.8"
"715","Greece","Europe","Y2001",NA,"2.4","12.2"
"716","Greece","Europe","Y2002",NA,"2.4","12.6"
"717","Greece","Europe","Y2003",NA,"2.3","13"
"718","Greece","Europe","Y2004",NA,"2.3","13.4"
"719","Greece","Europe","Y2005",NA,"2.2","13.8"
"720","Greece","Europe","Y2006",NA,"2.2","14.3"
"721","Greece","Europe","Y2007",NA,"2.1","14.6"
"722","Greece","Europe","Y2008",NA,"2.1","15"
"723","Greece","Europe","Y2009",NA,"2.1","15.3"
"724","Greece","Europe","Y2010",NA,"2","15.5"
"725","Greece","Europe","Y2011",NA,"2","15.7"
"726","Greece","Europe","Y2012",NA,"2","15.8"
"727","Greece","Europe","Y2013",NA,"2","15.9"
"728","Greece","Europe","Y2014",NA,"2.1","16"
"729","Greece","Europe","Y2015",NA,"2.1","16"
"730","Greece","Europe","Y2016",NA,"2.1","15.9"
"731","Greece","Europe","Y2017",NA,"2.1","15.8"
"732","Greece","Europe","Y2018",NA,"2.2","15.6"
"733","Greece","Europe","Y2019",NA,"2.2","15.4"
"734","Greece","Europe","Y2020",NA,"2.2","15.2"
"735","Greece","Europe","Y2021",NA,"2.2","14.9"
"736","Greece","Europe","Y2022",NA,"2.2","14.6"
"737","Guinea","Africa","Y2000","France","33","5.2"
"738","Guinea","Africa","Y2001","France","33.5","6.1"
"739","Guinea","Africa","Y2002","France","34","6.8"
"740","Guinea","Africa","Y2003","France","34.6","7.2"
"741","Guinea","Africa","Y2004","France","35.1","7"
"742","Guinea","Africa","Y2005","France","35.5","6.5"
"743","Guinea","Africa","Y2006","France","35.9","5.8"
"744","Guinea","Africa","Y2007","France","36","5.1"
"745","Guinea","Africa","Y2008","France","35.9","4.6"
"746","Guinea","Africa","Y2009","France","35.6","4.3"
"747","Guinea","Africa","Y2010","France","35","4.3"
"748","Guinea","Africa","Y2011","France","34.4","4.3"
"749","Guinea","Africa","Y2012","France","33.7","4.4"
"750","Guinea","Africa","Y2013","France","33.2","4.5"
"751","Guinea","Africa","Y2014","France","32.7","4.7"
"752","Guinea","Africa","Y2015","France","32.2","4.8"
"753","Guinea","Africa","Y2016","France","31.7","4.9"
"754","Guinea","Africa","Y2017","France","31.1","5"
"755","Guinea","Africa","Y2018","France","30.5","5.1"
"756","Guinea","Africa","Y2019","France","29.8","5.2"
"757","Guinea","Africa","Y2020","France","29.1","5.3"
"758","Guinea","Africa","Y2021","France","28.5","5.4"
"759","Guinea","Africa","Y2022","France","27.9","5.6"
"760","Guinea-Bissau","Africa","Y2000","Portugal","33.8","4.8"
"761","Guinea-Bissau","Africa","Y2001","Portugal","33.4","5.4"
"762","Guinea-Bissau","Africa","Y2002","Portugal","33","5.9"
"763","Guinea-Bissau","Africa","Y2003","Portugal","32.7","6"
"764","Guinea-Bissau","Africa","Y2004","Portugal","32.3","5.7"
"765","Guinea-Bissau","Africa","Y2005","Portugal","32","5.1"
"766","Guinea-Bissau","Africa","Y2006","Portugal","31.8","4.4"
"767","Guinea-Bissau","Africa","Y2007","Portugal","31.5","3.8"
"768","Guinea-Bissau","Africa","Y2008","Portugal","31.1","3.3"
"769","Guinea-Bissau","Africa","Y2009","Portugal","30.7","3"
"770","Guinea-Bissau","Africa","Y2010","Portugal","30.3","2.9"
"771","Guinea-Bissau","Africa","Y2011","Portugal","29.8","2.8"
"772","Guinea-Bissau","Africa","Y2012","Portugal","29.3","2.8"
"773","Guinea-Bissau","Africa","Y2013","Portugal","29.1","2.8"
"774","Guinea-Bissau","Africa","Y2014","Portugal","28.9","2.9"
"775","Guinea-Bissau","Africa","Y2015","Portugal","28.8","2.9"
"776","Guinea-Bissau","Africa","Y2016","Portugal","28.8","2.9"
"777","Guinea-Bissau","Africa","Y2017","Portugal","28.7","3"
"778","Guinea-Bissau","Africa","Y2018","Portugal","28.7","3"
"779","Guinea-Bissau","Africa","Y2019","Portugal","28.5","3"
"780","Guinea-Bissau","Africa","Y2020","Portugal","28.2","3.1"
"781","Guinea-Bissau","Africa","Y2021","Portugal","27.9","3.2"
"782","Guinea-Bissau","Africa","Y2022","Portugal","27.7","3.3"
"783","Kenya","Africa","Y2000","United Kingdom of Great Britain and Northern Ireland","38.5","7.4"
"784","Kenya","Africa","Y2001","United Kingdom of Great Britain and Northern Ireland","38.5","7.6"
"785","Kenya","Africa","Y2002","United Kingdom of Great Britain and Northern Ireland","38.4","7.7"
"786","Kenya","Africa","Y2003","United Kingdom of Great Britain and Northern Ireland","38.1","7.6"
"787","Kenya","Africa","Y2004","United Kingdom of Great Britain and Northern Ireland","37.7","7.3"
"788","Kenya","Africa","Y2005","United Kingdom of Great Britain and Northern Ireland","37.3","6.9"
"789","Kenya","Africa","Y2006","United Kingdom of Great Britain and Northern Ireland","36.7","6.5"
"790","Kenya","Africa","Y2007","United Kingdom of Great Britain and Northern Ireland","35.8","6"
"791","Kenya","Africa","Y2008","United Kingdom of Great Britain and Northern Ireland","34.6","5.6"
"792","Kenya","Africa","Y2009","United Kingdom of Great Britain and Northern Ireland","33.3","5.3"
"793","Kenya","Africa","Y2010","United Kingdom of Great Britain and Northern Ireland","31.7","5"
"794","Kenya","Africa","Y2011","United Kingdom of Great Britain and Northern Ireland","30.1","4.8"
